progress_id,student_unique_id,lecture_unique_id,view_count,watched_seconds,progress_percent,downloaded_offline,last_opened_at
P000512,C017,L00067,3,1315,100,No,2025-03-13
P000513,C017,L00756,2,672,100,Yes,2025-03-15
P000514,C017,L00259,2,1265,90,Yes,2025-03-12
P000515,C017,L00074,3,313,20,Yes,2025-03-22
P000516,C017,L00775,2,74,10,Yes,2025-03-09
P000517,C017,L00287,1,144,10,Yes,2025-03-06
P000518,C017,L00225,2,961,90,Yes,2025-03-01
P000519,C017,L00816,0,0,0,Yes,2025-03-01
P000520,C017,L00644,3,1093,100,Yes,2025-03-24
P000521,C017,L00867,1,124,20,No,2025-03-01
P000522,C017,L00235,1,127,10,Yes,2025-03-11
P000523,C017,L00276,1,675,90,Yes,2025-03-01
P000524,C017,L00463,4,148,20,No,2025-03-26
P000525,C017,L00739,1,241,20,Yes,2025-03-23
P000526,C017,L00403,4,265,20,No,2025-03-09
P000527,C017,L00086,1,662,70,No,2025-03-14
P000528,C017,L00663,4,1185,70,Yes,2025-03-03
P000529,C017,L00581,2,1032,100,No,2025-03-19
P000530,C017,L00053,1,1476,100,No,2025-03-11
P000531,C017,L00431,0,0,0,Yes,2025-03-17
P000532,C017,L00492,1,731,100,Yes,2025-03-03
P000533,C017,L00627,3,455,30,No,2025-03-24
P000534,C017,L00051,0,0,0,No,2025-03-01
P000535,C017,L00057,3,321,30,No,2025-03-11
P000536,C017,L00203,1,842,50,No,2025-03-25
P000537,C017,L00518,3,306,30,Yes,2025-03-18
P000538,C017,L00736,2,411,30,No,2025-03-02
P000539,C018,L00034,0,0,0,No,2025-03-18
P000540,C018,L00395,3,1636,100,No,2025-03-15
P000541,C018,L00045,0,0,0,No,2025-03-08
P000542,C018,L00699,4,1464,90,No,2025-03-17
P000543,C018,L00485,0,0,0,No,2025-03-15
P000544,C018,L00519,2,151,10,Yes,2025-03-06
P000545,C018,L00455,2,700,70,Yes,2025-03-02
P000546,C018,L00186,1,815,100,No,2025-03-03
P000547,C018,L00014,4,1169,70,Yes,2025-03-04
P000548,C018,L00146,0,0,0,No,2025-03-14
P000549,C018,L00695,2,226,30,No,2025-03-04
P000550,C018,L00653,1,1777,100,No,2025-03-10
P000551,C018,L00518,4,162,20,No,2025-03-08
P000552,C018,L00312,0,0,0,Yes,2025-03-01
P000553,C018,L00276,0,0,0,No,2025-03-10
P000554,C018,L00736,3,1497,90,No,2025-03-01
P000555,C018,L00645,1,325,20,Yes,2025-03-10
P000556,C018,L00537,0,0,0,No,2025-03-18
P000557,C018,L00839,2,882,90,No,2025-03-08
P000558,C018,L00558,3,602,70,Yes,2025-03-10
P000559,C018,L00655,2,954,90,Yes,2025-03-22
P000560,C018,L00719,0,0,0,Yes,2025-03-16
P000561,C018,L00772,4,691,70,No,2025-03-25
P000562,C018,L00810,4,322,20,No,2025-03-20
P000563,C018,L00775,0,0,0,Yes,2025-03-10
P000564,C018,L00465,0,0,0,Yes,2025-03-14
P000565,C018,L00841,1,1099,70,Yes,2025-03-14
P000566,C018,L00212,0,0,0,No,2025-03-14
P000567,C018,L00371,0,0,0,Yes,2025-03-25
P000568,C018,L00738,4,93,10,Yes,2025-03-11
P000569,C018,L00650,0,0,0,No,2025-03-20
P000570,C018,L00197,1,479,50,No,2025-03-02
P000571,C018,L00567,1,1628,100,No,2025-03-02
P000572,C018,L00667,3,830,50,No,2025-03-25
P000573,C018,L00359,3,688,50,Yes,2025-03-12
P000574,C018,L00107,0,0,0,No,2025-03-06
P000575,C018,L00114,1,658,70,No,2025-03-09
P000576,C018,L00683,4,186,20,No,2025-03-22
P000577,C018,L00540,2,453,30,Yes,2025-03-20
P000578,C018,L00291,4,690,70,Yes,2025-03-25
P000579,C019,L00497,4,1327,90,Yes,2025-03-20
P000580,C019,L00645,1,751,100,Yes,2025-03-06
P000581,C019,L00609,1,343,30,No,2025-03-04
P000582,C019,L00486,2,1322,100,Yes,2025-03-26
P000583,C019,L00231,4,688,100,Yes,2025-03-14
P000584,C019,L00821,1,549,50,No,2025-03-20
P000585,C019,L00210,3,861,70,Yes,2025-03-26
P000586,C019,L00512,2,965,100,Yes,2025-03-22
P000587,C019,L00422,0,0,0,No,2025-03-16
P000588,C019,L00022,2,1063,90,No,2025-03-22
P000589,C019,L00689,4,184,30,No,2025-03-22
P000590,C019,L00464,3,140,10,No,2025-03-24
P000591,C019,L00161,0,0,0,No,2025-03-15
P000592,C019,L00854,1,1442,100,Yes,2025-03-18
P000593,C019,L00308,0,0,0,Yes,2025-03-17
P000594,C019,L00053,3,173,20,No,2025-03-09
P000595,C019,L00360,4,281,20,Yes,2025-03-04
P000596,C019,L00124,0,0,0,No,2025-03-03
P000597,C019,L00428,1,283,20,Yes,2025-03-22
P000598,C019,L00380,3,370,30,Yes,2025-03-19
P000599,C019,L00352,4,837,90,No,2025-03-03
P000600,C019,L00028,1,394,50,Yes,2025-03-02
P000601,C019,L00089,2,490,70,No,2025-03-22
P000602,C019,L00032,0,0,0,No,2025-03-14
P000603,C019,L00127,3,1025,70,No,2025-03-05
P000604,C019,L00771,4,1334,90,No,2025-03-11
P000605,C020,L00200,1,570,50,No,2025-03-18
P000606,C020,L00489,0,0,0,No,2025-03-20
P000607,C020,L00130,1,1202,70,Yes,2025-03-06
P000608,C020,L00399,0,0,0,No,2025-03-02
P000609,C020,L00497,0,0,0,No,2025-03-14
P000610,C020,L00531,2,253,30,Yes,2025-03-25
P000611,C020,L00766,2,950,100,Yes,2025-03-02
P000612,C020,L00636,4,1151,100,Yes,2025-03-03
P000613,C020,L00113,1,311,30,Yes,2025-03-11
P000614,C020,L00665,4,127,10,Yes,2025-03-23
P000615,C020,L00799,3,759,70,No,2025-03-01
P000616,C020,L00842,4,541,50,No,2025-03-22
P000617,C020,L00711,2,760,70,Yes,2025-03-24
P000618,C020,L00630,1,538,50,Yes,2025-03-23
P000619,C020,L00284,0,0,0,Yes,2025-03-15
P000620,C020,L00741,4,147,10,No,2025-03-02
P000621,C020,L00597,3,1038,90,No,2025-03-26
P000622,C020,L00389,2,641,90,No,2025-03-09
P000623,C020,L00294,4,249,20,Yes,2025-03-01
P000624,C020,L00789,0,0,0,Yes,2025-03-01
P000625,C020,L00028,0,0,0,Yes,2025-03-22
P000626,C020,L00015,3,459,50,Yes,2025-03-26
P000627,C021,L00147,0,0,0,No,2025-03-26
P000628,C021,L00154,4,141,10,Yes,2025-03-05
P000629,C021,L00065,0,0,0,Yes,2025-03-15
P000630,C021,L00879,2,96,10,Yes,2025-03-13
P000631,C021,L00861,2,441,70,No,2025-03-12
P000632,C021,L00095,2,242,30,No,2025-03-23
P000633,C021,L00462,4,462,30,No,2025-03-23
P000634,C021,L00322,0,0,0,No,2025-03-09
P000635,C021,L00752,4,917,70,Yes,2025-03-21
P000636,C021,L00071,2,220,20,Yes,2025-03-26
P000637,C021,L00263,0,0,0,Yes,2025-03-07
P000638,C021,L00587,0,0,0,No,2025-03-17
P000639,C021,L00659,4,153,10,No,2025-03-11
P000640,C021,L00408,3,454,30,No,2025-03-26
P000641,C021,L00348,4,216,20,No,2025-03-26
P000642,C021,L00709,4,689,90,No,2025-03-16
P000643,C021,L00702,0,0,0,Yes,2025-03-18
P000644,C021,L00363,2,771,50,No,2025-03-06
P000645,C021,L00058,2,1466,100,Yes,2025-03-06
P000646,C021,L00784,4,167,10,No,2025-03-08
P000647,C021,L00541,3,1094,70,No,2025-03-11
P000648,C021,L00101,4,1295,100,Yes,2025-03-24
P000649,C021,L00695,3,1101,70,Yes,2025-03-20
P000650,C021,L00347,4,1706,100,No,2025-03-07
P000651,C021,L00561,2,325,30,Yes,2025-03-18
P000652,C021,L00353,3,163,10,No,2025-03-26
P000653,C021,L00837,1,591,90,Yes,2025-03-09
P000654,C021,L00198,4,397,30,Yes,2025-03-02
P000655,C021,L00260,1,171,20,Yes,2025-03-24
P000656,C021,L00553,3,122,20,Yes,2025-03-15
P000657,C021,L00297,0,0,0,Yes,2025-03-04
P000658,C021,L00568,1,529,70,No,2025-03-09
P000659,C021,L00048,3,1134,90,Yes,2025-03-09
P000660,C021,L00744,2,160,20,Yes,2025-03-22
P000661,C021,L00017,1,214,30,Yes,2025-03-08
P000662,C021,L00691,1,1021,90,No,2025-03-16
P000663,C021,L00864,4,330,20,Yes,2025-03-18
P000664,C022,L00834,2,817,50,No,2025-03-01
P000665,C022,L00130,1,631,100,Yes,2025-03-23
P000666,C022,L00535,4,687,100,No,2025-03-06
P000667,C022,L00032,4,576,70,No,2025-03-10
P000668,C022,L00133,3,1583,100,Yes,2025-03-23
P000669,C022,L00065,3,819,90,No,2025-03-06
P000670,C022,L00047,1,1150,90,No,2025-03-15
P000671,C022,L00453,0,0,0,No,2025-03-18
P000672,C022,L00781,1,477,30,Yes,2025-03-16
P000673,C022,L00488,1,367,50,No,2025-03-26
P000674,C022,L00269,1,100,10,No,2025-03-04
P000675,C022,L00297,1,490,50,Yes,2025-03-24
P000676,C022,L00509,1,85,10,Yes,2025-03-09
P000677,C022,L00063,2,715,90,Yes,2025-03-25
P000678,C022,L00519,1,328,50,Yes,2025-03-02
P000679,C022,L00469,0,0,0,No,2025-03-06
P000680,C022,L00141,4,869,90,Yes,2025-03-06
P000681,C022,L00060,3,1410,100,Yes,2025-03-06
P000682,C022,L00610,0,0,0,No,2025-03-01
P000683,C022,L00819,3,564,70,No,2025-03-11
P000684,C022,L00814,0,0,0,Yes,2025-03-10
P000685,C022,L00113,3,720,50,No,2025-03-24
P000686,C022,L00238,2,218,30,No,2025-03-14
P000687,C022,L00835,3,964,70,Yes,2025-03-09
P000688,C022,L00549,3,136,10,Yes,2025-03-01
P000689,C022,L00540,1,101,10,Yes,2025-03-19
P000690,C022,L00315,0,0,0,No,2025-03-03
P000691,C022,L00667,2,799,90,Yes,2025-03-23
P000692,C022,L00059,4,998,100,Yes,2025-03-04
P000693,C022,L00242,4,1169,70,No,2025-03-10
P000694,C022,L00249,3,1594,90,Yes,2025-03-06
P000695,C022,L00585,0,0,0,Yes,2025-03-16
P000696,C022,L00340,1,1476,100,Yes,2025-03-15
P000697,C022,L00456,0,0,0,Yes,2025-03-06
P000698,C022,L00270,4,1161,90,No,2025-03-11
P000699,C022,L00872,0,0,0,Yes,2025-03-05
P000700,C023,L00451,1,714,70,No,2025-03-23
P000701,C023,L00464,1,939,100,Yes,2025-03-02
P000702,C023,L00474,2,84,10,Yes,2025-03-25
P000703,C023,L00431,0,0,0,No,2025-03-13
P000704,C023,L00829,3,1149,100,Yes,2025-03-19
P000705,C023,L00292,3,1498,90,Yes,2025-03-26
P000706,C023,L00863,0,0,0,Yes,2025-03-11
P000707,C023,L00770,4,857,70,No,2025-03-08
P000708,C023,L00868,4,165,20,Yes,2025-03-10
P000709,C023,L00380,0,0,0,No,2025-03-19
P000710,C023,L00671,2,224,30,Yes,2025-03-10
P000711,C023,L00653,4,960,90,Yes,2025-03-05
P000712,C023,L00154,1,266,30,No,2025-03-12
P000713,C023,L00878,1,1003,70,No,2025-03-05
P000714,C023,L00126,3,281,30,No,2025-03-02
P000715,C023,L00067,3,866,70,No,2025-03-24
P000716,C023,L00408,4,263,20,No,2025-03-03
P000717,C023,L00407,1,120,10,No,2025-03-11
P000718,C023,L00234,4,1404,100,No,2025-03-19
P000719,C023,L00151,1,531,30,No,2025-03-15
P000720,C023,L00867,2,897,100,No,2025-03-14
P000721,C023,L00315,2,354,30,No,2025-03-20
P000722,C023,L00235,1,1163,70,Yes,2025-03-26
P000723,C023,L00848,3,561,50,No,2025-03-13
P000724,C023,L00185,2,1228,70,Yes,2025-03-25
P000725,C023,L00482,3,1336,90,Yes,2025-03-16
P000726,C023,L00039,1,1228,90,No,2025-03-26
P000727,C023,L00755,2,63,10,Yes,2025-03-07
P000728,C023,L00683,1,599,50,No,2025-03-01
P000729,C023,L00707,3,81,10,No,2025-03-09
P000730,C023,L00141,0,0,0,No,2025-03-11
P000731,C023,L00853,1,466,30,Yes,2025-03-01
P000732,C023,L00547,2,341,30,Yes,2025-03-24
P000733,C023,L00668,0,0,0,No,2025-03-20
P000734,C023,L00238,0,0,0,Yes,2025-03-21
P000735,C023,L00467,1,480,30,No,2025-03-10
P000736,C023,L00293,0,0,0,No,2025-03-17
P000737,C024,L00765,0,0,0,Yes,2025-03-01
P000738,C024,L00723,1,867,50,Yes,2025-03-07
P000739,C024,L00662,1,1658,100,Yes,2025-03-20
P000740,C024,L00838,3,627,70,No,2025-03-18
P000741,C024,L00063,4,1023,100,Yes,2025-03-26
P000742,C024,L00528,1,1481,100,Yes,2025-03-22
P000743,C024,L00627,2,252,20,Yes,2025-03-16
P000744,C024,L00692,3,179,10,No,2025-03-03
P000745,C024,L00426,3,399,50,Yes,2025-03-18
P000746,C024,L00083,1,1252,100,Yes,2025-03-05
P000747,C024,L00445,4,869,70,Yes,2025-03-22
P000748,C024,L00292,0,0,0,No,2025-03-26
P000749,C024,L00316,3,1419,90,No,2025-03-05
P000750,C024,L00327,0,0,0,Yes,2025-03-18
P000751,C024,L00680,1,93,10,No,2025-03-09
P000752,C024,L00056,3,357,50,No,2025-03-22
P000753,C024,L00217,1,598,50,Yes,2025-03-15
P000754,C024,L00103,1,1538,100,No,2025-03-01
P000755,C024,L00087,2,1093,100,Yes,2025-03-03
P000756,C024,L00817,4,201,20,Yes,2025-03-21
P000757,C024,L00252,2,451,30,No,2025-03-17
P000758,C024,L00119,3,1610,90,Yes,2025-03-17
P000759,C024,L00584,4,484,30,Yes,2025-03-22
P000760,C024,L00586,3,646,70,Yes,2025-03-02
P000761,C024,L00561,0,0,0,No,2025-03-11
P000762,C024,L00044,3,231,30,No,2025-03-09
P000763,C024,L00813,2,1347,90,Yes,2025-03-20
P000764,C024,L00695,4,697,70,Yes,2025-03-11
P000765,C024,L00362,0,0,0,No,2025-03-06
P000766,C024,L00591,1,1537,100,No,2025-03-09
P000767,C024,L00239,4,133,20,No,2025-03-04
P000768,C024,L00277,4,140,20,Yes,2025-03-07
P000769,C024,L00196,1,380,30,Yes,2025-03-16
P000770,C024,L00827,4,743,70,Yes,2025-03-16
P000771,C024,L00354,4,1454,100,Yes,2025-03-02
P000772,C024,L00272,1,1454,100,Yes,2025-03-09
P000773,C024,L00578,0,0,0,Yes,2025-03-22
P000774,C024,L00430,0,0,0,Yes,2025-03-16
P000775,C024,L00222,1,270,20,No,2025-03-03
P000776,C025,L00574,4,145,10,Yes,2025-03-26
P000777,C025,L00512,2,1333,90,No,2025-03-22
P000778,C025,L00171,2,662,70,Yes,2025-03-01
P000779,C025,L00352,3,302,30,Yes,2025-03-16
P000780,C025,L00741,3,446,50,No,2025-03-10
P000781,C025,L00711,3,491,30,Yes,2025-03-15
P000782,C025,L00458,1,535,30,Yes,2025-03-01
P000783,C025,L00555,3,84,10,No,2025-03-25
P000784,C025,L00577,2,492,50,Yes,2025-03-01
P000785,C025,L00261,3,949,90,Yes,2025-03-15
P000786,C025,L00229,1,1079,90,No,2025-03-23
P000787,C025,L00854,2,1535,90,No,2025-03-21
P000788,C025,L00781,0,0,0,Yes,2025-03-26
P000789,C025,L00160,1,607,70,No,2025-03-23
P000790,C025,L00363,3,1249,90,Yes,2025-03-15
P000791,C025,L00768,2,185,20,No,2025-03-16
P000792,C025,L00565,4,1021,100,No,2025-03-19
P000793,C025,L00686,2,231,30,Yes,2025-03-26
P000794,C025,L00412,4,442,50,Yes,2025-03-11
P000795,C025,L00697,0,0,0,No,2025-03-16
P000796,C026,L00672,0,0,0,No,2025-03-18
P000797,C026,L00666,0,0,0,Yes,2025-03-14
P000798,C026,L00622,3,724,90,No,2025-03-25
P000799,C026,L00465,1,358,50,Yes,2025-03-10
P000800,C026,L00471,2,285,20,Yes,2025-03-02
P000801,C026,L00346,4,172,10,Yes,2025-03-26
P000802,C026,L00230,3,1129,100,Yes,2025-03-14
P000803,C026,L00233,2,652,50,No,2025-03-10
P000804,C026,L00006,1,213,30,No,2025-03-19
P000805,C026,L00637,0,0,0,No,2025-03-23
P000806,C026,L00244,0,0,0,No,2025-03-18
P000807,C026,L00523,4,342,30,No,2025-03-05
P000808,C026,L00298,1,1036,100,Yes,2025-03-16
P000809,C026,L00834,1,164,10,Yes,2025-03-01
P000810,C026,L00427,3,1546,90,No,2025-03-10
P000811,C026,L00209,2,350,20,No,2025-03-17
P000812,C026,L00390,0,0,0,Yes,2025-03-08
P000813,C026,L00397,4,1246,100,Yes,2025-03-11
P000814,C026,L00408,4,921,100,Yes,2025-03-16
P000815,C026,L00382,0,0,0,No,2025-03-22
P000816,C026,L00625,4,467,50,Yes,2025-03-20
P000817,C026,L00611,4,1331,100,No,2025-03-09
P000818,C026,L00331,0,0,0,No,2025-03-12
P000819,C026,L00052,2,112,10,No,2025-03-19
P000820,C026,L00116,1,1021,90,No,2025-03-20
P000821,C026,L00178,2,1010,70,Yes,2025-03-11
P000822,C026,L00853,1,1781,100,No,2025-03-20
P000823,C026,L00643,1,661,50,No,2025-03-02
P000824,C026,L00159,4,1082,90,No,2025-03-18
P000825,C026,L00695,4,239,30,Yes,2025-03-10
P000826,C026,L00281,3,526,30,Yes,2025-03-09
P000827,C027,L00549,4,1089,90,No,2025-03-16
P000828,C027,L00800,1,745,50,No,2025-03-04
P000829,C027,L00720,0,0,0,No,2025-03-11
P000830,C027,L00708,1,738,90,Yes,2025-03-10
P000831,C027,L00518,4,1497,90,No,2025-03-20
P000832,C027,L00187,2,1222,100,No,2025-03-03
P000833,C027,L00526,0,0,0,Yes,2025-03-11
P000834,C027,L00590,4,982,70,Yes,2025-03-23
P000835,C027,L00028,3,132,10,No,2025-03-13
P000836,C027,L00311,4,476,70,Yes,2025-03-25
P000837,C027,L00300,0,0,0,Yes,2025-03-10
P000838,C027,L00606,3,84,10,Yes,2025-03-20
P000839,C027,L00644,3,446,30,No,2025-03-03
P000840,C027,L00374,4,1331,90,Yes,2025-03-10
P000841,C027,L00339,3,699,50,Yes,2025-03-02
P000842,C027,L00761,1,128,10,Yes,2025-03-11
P000843,C027,L00284,2,288,20,Yes,2025-03-15
P000844,C027,L00808,3,1153,70,No,2025-03-12
P000845,C027,L00126,3,1655,100,Yes,2025-03-08
P000846,C027,L00497,4,1299,100,Yes,2025-03-16
P000847,C027,L00388,2,226,20,Yes,2025-03-17
P000848,C027,L00753,1,459,30,No,2025-03-08
P000849,C027,L00546,2,208,20,Yes,2025-03-20
P000850,C027,L00379,1,1238,100,Yes,2025-03-13
P000851,C028,L00611,1,245,30,Yes,2025-03-03
P000852,C028,L00519,2,1279,100,Yes,2025-03-14
P000853,C028,L00806,2,830,90,No,2025-03-07
P000854,C028,L00110,3,1419,100,Yes,2025-03-25
P000855,C028,L00373,4,667,50,No,2025-03-25
P000856,C028,L00066,1,1386,100,Yes,2025-03-01
P000857,C028,L00148,0,0,0,No,2025-03-08
P000858,C028,L00835,3,79,10,Yes,2025-03-06
P000859,C028,L00150,0,0,0,No,2025-03-20
P000860,C028,L00639,0,0,0,No,2025-03-10
P000861,C028,L00020,4,289,30,Yes,2025-03-14
P000862,C028,L00386,2,485,70,Yes,2025-03-23
P000863,C028,L00704,0,0,0,Yes,2025-03-07
P000864,C028,L00384,1,298,20,No,2025-03-24
P000865,C028,L00357,1,516,30,Yes,2025-03-08
P000866,C028,L00824,0,0,0,No,2025-03-20
P000867,C028,L00089,3,161,10,Yes,2025-03-03
P000868,C028,L00256,2,790,90,No,2025-03-04
P000869,C028,L00484,0,0,0,Yes,2025-03-08
P000870,C028,L00260,0,0,0,No,2025-03-13
P000871,C028,L00598,4,704,50,No,2025-03-06
P000872,C028,L00720,3,354,20,Yes,2025-03-08
P000873,C028,L00819,2,268,30,No,2025-03-17
P000874,C028,L00117,0,0,0,Yes,2025-03-15
P000875,C028,L00215,4,1042,90,Yes,2025-03-23
P000876,C028,L00770,3,434,30,Yes,2025-03-10
P000877,C028,L00391,0,0,0,No,2025-03-07
P000878,C028,L00717,1,259,20,Yes,2025-03-10
P000879,C028,L00600,1,1073,70,No,2025-03-21
P000880,C028,L00679,2,760,50,No,2025-03-14
P000881,C028,L00361,4,84,10,No,2025-03-08
P000882,C028,L00510,1,1788,100,No,2025-03-01
P000883,C028,L00760,0,0,0,No,2025-03-24
P000884,C028,L00401,2,641,50,No,2025-03-23
P000885,C028,L00520,0,0,0,Yes,2025-03-03
P000886,C028,L00605,3,1136,100,Yes,2025-03-23
P000887,C028,L00609,3,1362,100,No,2025-03-19
P000888,C028,L00283,0,0,0,Yes,2025-03-24
P000889,C028,L00561,3,1033,70,Yes,2025-03-26
P000890,C029,L00059,3,1024,70,Yes,2025-03-26
P000891,C029,L00051,2,572,50,No,2025-03-05
P000892,C029,L00694,3,635,70,Yes,2025-03-21
P000893,C029,L00402,1,953,70,No,2025-03-14
P000894,C029,L00452,4,284,20,Yes,2025-03-15
P000895,C029,L00058,1,882,90,Yes,2025-03-16
P000896,C029,L00482,4,905,70,No,2025-03-24
P000897,C029,L00735,2,823,70,Yes,2025-03-02
P000898,C029,L00100,1,1197,70,Yes,2025-03-08
P000899,C029,L00658,4,637,90,No,2025-03-08
P000900,C029,L00359,1,434,50,No,2025-03-08
P000901,C029,L00401,0,0,0,Yes,2025-03-12
P000902,C029,L00070,0,0,0,No,2025-03-15
P000903,C029,L00189,0,0,0,Yes,2025-03-20
P000904,C029,L00395,0,0,0,No,2025-03-10
P000905,C029,L00662,4,527,50,No,2025-03-10
P000906,C029,L00741,4,718,70,No,2025-03-05
P000907,C029,L00458,4,1241,70,Yes,2025-03-16
P000908,C029,L00533,0,0,0,Yes,2025-03-04
P000909,C029,L00697,3,784,50,No,2025-03-13
P000910,C030,L00803,2,1370,100,No,2025-03-11
P000911,C030,L00663,2,1301,90,No,2025-03-18
P000912,C030,L00827,2,262,20,Yes,2025-03-05
P000913,C030,L00700,3,162,10,No,2025-03-02
P000914,C030,L00799,2,271,20,No,2025-03-09
P000915,C030,L00532,0,0,0,No,2025-03-02
P000916,C030,L00711,0,0,0,No,2025-03-15
P000917,C030,L00452,1,359,20,No,2025-03-22
P000918,C030,L00351,2,246,30,No,2025-03-09
P000919,C030,L00367,1,624,70,No,2025-03-22
P000920,C030,L00321,2,79,10,No,2025-03-04
P000921,C030,L00152,2,145,10,Yes,2025-03-09
P000922,C030,L00086,2,168,20,Yes,2025-03-05
P000923,C030,L00551,1,738,90,No,2025-03-16
P000924,C030,L00443,4,440,70,No,2025-03-20
P000925,C030,L00797,4,619,70,No,2025-03-07
P000926,C030,L00156,0,0,0,No,2025-03-01
P000927,C030,L00840,2,143,10,No,2025-03-14
P000928,C030,L00102,0,0,0,No,2025-03-02
P000929,C030,L00750,3,1198,90,Yes,2025-03-01
P000930,C030,L00622,3,1011,100,Yes,2025-03-24
P000931,C030,L00623,0,0,0,No,2025-03-17
P000932,C030,L00826,3,423,30,Yes,2025-03-16
P000933,C030,L00554,0,0,0,No,2025-03-08
P000934,C030,L00699,2,871,50,Yes,2025-03-21
P000935,C030,L00254,2,246,20,Yes,2025-03-20
P000936,C031,L00166,0,0,0,No,2025-03-20
P000937,C031,L00227,1,678,50,Yes,2025-03-08
P000938,C031,L00725,2,818,50,No,2025-03-14
P000939,C031,L00492,1,853,100,Yes,2025-03-16
P000940,C031,L00212,0,0,0,Yes,2025-03-16
P000941,C031,L00741,3,183,30,No,2025-03-06
P000942,C031,L00215,2,1054,90,Yes,2025-03-10
P000943,C031,L00093,1,99,10,No,2025-03-16
P000944,C031,L00621,2,121,20,No,2025-03-06
P000945,C031,L00760,2,170,20,Yes,2025-03-16
P000946,C031,L00333,2,1203,100,No,2025-03-26
P000947,C031,L00666,1,165,20,No,2025-03-14
P000948,C031,L00502,2,1159,70,No,2025-03-17
P000949,C031,L00610,3,74,10,Yes,2025-03-02
P000950,C031,L00270,0,0,0,No,2025-03-09
P000951,C031,L00530,0,0,0,No,2025-03-05
P000952,C031,L00036,0,0,0,No,2025-03-05
P000953,C031,L00268,2,844,70,No,2025-03-11
P000954,C031,L00600,3,422,30,No,2025-03-03
P000955,C031,L00767,4,179,20,Yes,2025-03-23
P000956,C031,L00163,1,787,50,No,2025-03-12
P000957,C031,L00105,4,124,10,Yes,2025-03-23
P000958,C031,L00651,4,472,30,Yes,2025-03-25
P000959,C031,L00316,4,136,10,Yes,2025-03-12
P000960,C031,L00125,2,1634,100,No,2025-03-09
P000961,C031,L00376,0,0,0,Yes,2025-03-06
P000962,C031,L00281,1,776,50,Yes,2025-03-17
P000963,C031,L00840,3,384,30,Yes,2025-03-21
P000964,C031,L00053,2,647,100,Yes,2025-03-04
P000965,C031,L00567,2,111,10,No,2025-03-17
P000966,C031,L00677,4,807,70,Yes,2025-03-20
P000967,C031,L00703,1,841,90,No,2025-03-17
P000968,C031,L00175,3,124,10,No,2025-03-17
P000969,C031,L00831,4,604,50,Yes,2025-03-07
P000970,C031,L00639,3,1263,100,Yes,2025-03-18
P000971,C031,L00393,0,0,0,Yes,2025-03-24
P000972,C032,L00254,4,513,30,Yes,2025-03-10
P000973,C032,L00286,1,717,50,Yes,2025-03-13
P000974,C032,L00619,3,836,70,No,2025-03-17
P000975,C032,L00447,2,776,90,No,2025-03-22
P000976,C032,L00064,4,1417,90,Yes,2025-03-19
P000977,C032,L00528,4,914,90,Yes,2025-03-14
P000978,C032,L00326,0,0,0,No,2025-03-22
P000979,C032,L00645,4,1603,90,No,2025-03-18
P000980,C032,L00148,0,0,0,Yes,2025-03-24
P000981,C032,L00694,3,1394,100,Yes,2025-03-10
P000982,C032,L00067,1,481,50,No,2025-03-13
P000983,C032,L00100,2,299,20,Yes,2025-03-04
P000984,C032,L00629,2,437,70,Yes,2025-03-16
P000985,C032,L00446,3,1096,90,No,2025-03-11
P000986,C032,L00218,1,961,90,Yes,2025-03-24
P000987,C032,L00125,3,247,30,No,2025-03-26
P000988,C032,L00344,3,373,50,Yes,2025-03-15
P000989,C032,L00814,0,0,0,No,2025-03-18
P000990,C032,L00604,3,724,70,Yes,2025-03-22
P000991,C032,L00430,3,1209,70,Yes,2025-03-09
P000992,C032,L00116,2,732,70,Yes,2025-03-13
P000993,C032,L00350,4,1565,90,Yes,2025-03-25
P000994,C032,L00086,0,0,0,Yes,2025-03-19
P000995,C033,L00114,3,154,10,No,2025-03-18
P000996,C033,L00347,4,629,90,No,2025-03-06
P000997,C033,L00089,3,480,50,No,2025-03-01
P000998,C033,L00774,2,106,10,No,2025-03-24
P000999,C033,L00257,4,715,50,Yes,2025-03-23
P001000,C033,L00318,4,199,20,No,2025-03-26
P001001,C033,L00176,1,248,20,No,2025-03-16
P001002,C033,L00577,1,528,30,No,2025-03-17
P001003,C033,L00275,0,0,0,Yes,2025-03-13
P001004,C033,L00770,2,138,10,Yes,2025-03-11
P001005,C033,L00740,2,732,70,Yes,2025-03-12
P001006,C033,L00684,3,253,20,No,2025-03-04
P001007,C033,L00192,0,0,0,Yes,2025-03-01
P001008,C033,L00446,2,277,20,Yes,2025-03-04
P001009,C033,L00367,0,0,0,Yes,2025-03-25
P001010,C033,L00779,3,1441,100,Yes,2025-03-16
P001011,C033,L00783,0,0,0,Yes,2025-03-17
P001012,C033,L00265,0,0,0,No,2025-03-20
P001013,C033,L00519,2,888,50,Yes,2025-03-12
P001014,C033,L00688,1,1195,70,Yes,2025-03-24
P001015,C034,L00192,2,260,20,Yes,2025-03-13
P001016,C034,L00051,0,0,0,No,2025-03-07
P001017,C034,L00568,2,1187,70,No,2025-03-20
P001018,C034,L00265,2,668,50,Yes,2025-03-07
P001019,C034,L00736,2,381,30,Yes,2025-03-21
P001020,C034,L00762,3,173,10,Yes,2025-03-11
P001021,C034,L00805,3,301,30,Yes,2025-03-10
P001022,C034,L00178,2,78,10,Yes,2025-03-03
