student_unique_id,course_id,oral_grade,practical_grade,midterm_grade,assignment_grade
C093,A00250,6.1,8.4,4.5,3.0
C093,A00251,5.2,8.0,6.8,10.0
C093,A00252,5.8,5.4,5.8,10.0
C093,A00261,6.3,8.3,6.1,3.0
C093,A00262,6.9,6.5,4.6,10.0
C093,A00263,4.6,5.0,4.6,10.0
C093,A00264,0.0,0.0,6.3,10.0
C093,A00273,6.7,5.2,7.9,3.0
C093,A00274,4.8,6.9,4.4,3.0
C093,A00275,7.6,6.2,5.1,10.0
C093,A00276,7.7,6.7,7.5,3.0
C093,A00277,4.7,7.1,4.3,10.0
C093,A00278,5.5,8.0,7.5,3.0
C093,A00279,7.3,7.3,6.1,10.0
C093,A00280,7.1,6.5,5.6,3.0
C095,A00241,5.1,7.9,5.2,10.0
C095,A00242,5.2,8.2,5.2,3.0
C095,A00243,5.8,5.4,5.2,10.0
C095,A00244,6.2,6.9,7.5,10.0
C095,A00245,6.7,6.0,6.9,10.0
C095,A00246,0.0,0.0,6.7,3.0
C095,A00247,6.1,7.3,7.2,10.0
C095,A00248,7.1,8.0,5.0,10.0
C095,A00249,4.6,5.6,6.5,3.0
C095,A00250,5.4,7.8,5.8,3.0
C095,A00251,7.0,8.0,7.1,3.0
C095,A00252,7.6,8.2,5.2,10.0
C095,A00253,6.3,5.9,6.6,10.0
C095,A00254,6.4,8.2,7.5,10.0
C095,A00255,4.9,6.1,5.6,10.0
C095,A00256,6.1,6.9,4.3,3.0
C095,A00273,6.4,5.2,6.1,10.0
C095,A00274,5.3,5.2,5.4,3.0
C095,A00275,5.4,7.5,6.7,3.0
C095,A00276,5.8,6.6,7.8,10.0
C096,A00245,4.6,5.9,5.9,3.0
C096,A00246,5.6,5.7,5.9,10.0
C096,A00247,5.2,7.3,6.6,10.0
C096,A00248,5.6,5.0,4.4,3.0
C096,A00249,4.9,7.8,5.0,3.0
C096,A00250,7.6,5.3,7.7,10.0
C096,A00251,6.6,5.7,6.7,10.0
C096,A00252,6.9,6.4,4.1,10.0
C096,A00257,7.3,6.7,4.8,10.0
C096,A00258,6.2,6.2,6.7,10.0
C096,A00259,4.8,6.1,7.1,10.0
C096,A00260,6.4,8.4,7.4,3.0
C096,A00273,6.6,7.2,5.2,3.0
C096,A00274,7.1,5.1,7.7,3.0
C096,A00275,6.0,6.5,6.2,10.0
C096,A00276,4.9,8.1,6.8,3.0
C096,A00277,5.5,6.1,6.4,10.0
C096,A00278,5.8,5.3,4.5,3.0
C096,A00279,6.8,7.7,7.9,3.0
C096,A00280,6.5,7.1,4.5,10.0
C099,A00241,5.7,7.0,5.0,3.0
C099,A00242,8.0,5.2,7.3,10.0
C099,A00243,6.6,5.5,6.5,3.0
C099,A00244,5.3,7.2,7.4,10.0
C099,A00245,4.9,5.7,6.1,3.0
C099,A00246,5.0,6.8,5.5,3.0
C099,A00247,5.4,6.9,7.7,10.0
C099,A00248,5.1,6.0,4.1,3.0
C099,A00257,5.2,8.3,7.4,10.0
C099,A00258,5.5,7.9,4.9,10.0
C099,A00259,5.1,7.5,7.4,10.0
C099,A00260,7.6,5.3,4.6,3.0
C099,A00265,4.8,5.4,6.3,10.0
C099,A00266,6.3,6.7,7.6,10.0
C099,A00267,5.9,5.6,5.9,3.0
C099,A00268,7.9,8.4,7.0,3.0
C099,A00273,0.0,0.0,7.2,3.0
C099,A00274,5.9,6.7,6.9,3.0
C099,A00275,7.9,6.3,7.7,10.0
C099,A00276,7.5,7.2,5.8,10.0
C100,A00241,7.4,5.5,4.7,3.0
C100,A00242,0.0,0.0,4.2,3.0
C100,A00243,5.1,6.0,5.0,10.0
C100,A00244,6.8,8.1,4.6,10.0
C100,A00249,7.8,5.1,6.2,3.0
C100,A00250,6.4,8.2,4.7,3.0
C100,A00251,6.5,7.9,4.2,3.0
C100,A00252,5.5,6.0,4.1,10.0
C100,A00257,7.2,7.8,7.3,3.0
C100,A00258,5.2,5.1,6.4,3.0
C100,A00259,5.6,8.4,5.4,3.0
C100,A00260,6.0,6.8,7.6,3.0
C100,A00265,6.3,6.1,4.3,10.0
C100,A00266,5.3,6.3,7.9,10.0
C100,A00267,4.9,5.2,6.5,10.0
C100,A00268,6.6,8.5,4.7,3.0
C100,A00273,0.0,0.0,6.7,10.0
C100,A00274,6.5,7.3,7.1,3.0
C100,A00275,5.0,6.5,5.7,10.0
C100,A00276,6.2,8.3,7.4,10.0
C103,A00245,6.4,5.9,4.6,10.0
C103,A00246,4.7,6.9,5.1,10.0
C103,A00247,5.7,6.7,4.4,3.0
C103,A00248,5.0,7.5,4.8,10.0
C103,A00249,4.7,5.2,5.0,3.0
C103,A00250,8.0,5.7,7.7,3.0
C103,A00251,0.0,0.0,4.3,3.0
C103,A00252,7.3,7.6,5.7,10.0
C103,A00261,5.4,5.7,6.1,10.0
C103,A00262,6.9,7.0,7.6,10.0
C103,A00263,7.2,5.8,8.0,10.0
C103,A00264,6.6,8.0,7.0,10.0
C103,A00265,0.0,0.0,7.9,3.0
C103,A00266,5.9,6.8,7.1,3.0
C103,A00267,5.7,6.2,7.9,10.0
C103,A00268,7.8,5.8,6.8,10.0
C103,A00269,7.4,5.2,4.3,10.0
C103,A00270,7.9,5.9,5.6,10.0
C103,A00271,4.9,7.3,6.6,10.0
C103,A00272,7.1,6.9,5.4,3.0
C114,A00245,7.8,8.3,5.1,10.0
C114,A00246,5.1,6.4,6.3,10.0
C114,A00247,4.7,7.4,7.7,10.0
C114,A00248,7.1,6.7,4.1,10.0
C114,A00253,6.5,6.8,7.1,10.0
C114,A00254,7.4,5.9,6.9,3.0
C114,A00255,5.0,6.6,7.9,3.0
C114,A00256,7.3,6.6,7.7,3.0
C114,A00261,5.2,7.5,7.0,10.0
C114,A00262,5.1,8.3,6.1,10.0
C114,A00263,5.1,6.2,4.8,3.0
C114,A00264,7.4,5.1,6.2,10.0
C114,A00265,6.8,6.7,7.1,3.0
C114,A00266,6.3,6.9,7.6,3.0
C114,A00267,5.8,5.6,7.2,3.0
C114,A00268,7.6,7.7,4.8,3.0
C114,A00269,0.0,0.0,6.4,3.0
C114,A00270,7.4,8.3,5.3,3.0
C114,A00271,6.0,5.7,4.0,3.0
C114,A00272,5.8,8.1,4.8,10.0
C116,A00245,6.1,7.5,4.5,10.0
C116,A00246,5.6,6.6,7.4,10.0
C116,A00247,7.1,6.9,5.0,3.0
C116,A00248,0.0,0.0,5.1,3.0
C116,A00249,5.3,6.7,7.8,3.0
C116,A00250,7.6,6.3,5.5,3.0
C116,A00251,5.8,6.7,4.0,10.0
C116,A00252,6.4,7.0,5.1,10.0
C116,A00269,7.7,5.7,4.5,10.0
C116,A00270,6.7,8.2,4.4,3.0
C116,A00271,4.9,7.4,4.3,3.0
C116,A00272,7.8,7.2,6.4,3.0
C116,A00273,6.7,5.3,4.8,10.0
C116,A00274,5.7,7.1,5.4,10.0
C116,A00275,5.0,5.4,7.4,10.0
C116,A00276,0.0,0.0,5.7,10.0
C116,A00277,6.7,6.8,7.7,10.0
C116,A00278,6.4,6.4,6.0,3.0
C116,A00279,7.6,7.1,5.6,10.0
C116,A00280,7.3,5.3,7.0,3.0
C117,A00253,5.0,6.5,4.3,10.0
C117,A00254,5.6,5.6,4.4,3.0
C117,A00255,5.4,8.5,6.6,3.0
C117,A00256,7.1,7.0,5.9,10.0
C117,A00257,0.0,0.0,7.2,3.0
C117,A00258,6.5,6.1,7.7,3.0
C117,A00259,7.2,5.3,5.6,3.0
C117,A00260,7.6,8.4,6.4,10.0
C117,A00261,5.7,6.0,6.0,10.0
C117,A00262,7.4,6.5,7.9,10.0
C117,A00263,4.9,7.3,7.3,3.0
C117,A00264,7.5,5.1,7.6,10.0
C117,A00269,4.9,7.8,5.0,10.0
C117,A00270,5.9,6.9,7.1,10.0
C117,A00271,7.3,6.0,5.1,10.0
C117,A00272,5.0,5.2,4.8,10.0
C117,A00273,5.3,5.6,7.8,3.0
C117,A00274,7.0,8.1,4.1,10.0
C117,A00275,7.0,7.4,7.9,10.0
C117,A00276,6.7,5.9,4.6,10.0
C119,A00241,6.9,5.2,7.3,3.0
C119,A00242,6.4,7.4,5.1,10.0
C119,A00243,5.4,7.0,5.4,3.0
C119,A00244,5.7,6.4,4.9,3.0
C119,A00245,5.1,6.3,6.3,3.0
C119,A00246,7.7,5.8,5.4,10.0
C119,A00247,6.5,7.3,6.6,3.0
C119,A00248,5.9,8.4,4.1,10.0
C119,A00253,6.1,5.6,4.3,3.0
C119,A00254,7.8,7.1,4.4,10.0
C119,A00255,5.0,6.5,5.7,3.0
C119,A00256,6.6,6.6,7.3,10.0
C119,A00269,6.3,5.9,7.6,3.0
C119,A00270,6.6,7.9,5.0,10.0
C119,A00271,4.6,6.7,6.3,3.0
C119,A00272,7.6,6.9,7.1,3.0
C119,A00277,7.8,6.1,5.2,3.0
C119,A00278,6.5,5.6,5.6,10.0
C119,A00279,6.9,5.3,6.1,3.0
C119,A00280,7.7,7.5,4.5,10.0
C126,A00241,7.0,5.7,4.1,10.0
C126,A00242,5.0,7.4,4.6,3.0
C126,A00243,6.5,6.4,6.5,3.0
C126,A00244,6.6,6.5,4.3,10.0
C126,A00253,6.0,6.6,4.8,10.0
C126,A00254,7.1,6.3,5.4,3.0
C126,A00255,7.8,5.4,4.3,10.0
C126,A00256,7.7,6.1,4.8,10.0
C126,A00257,6.1,7.3,7.6,10.0
C126,A00258,4.9,7.3,4.1,10.0
C126,A00259,7.9,6.0,6.6,3.0
C126,A00260,0.0,0.0,5.5,10.0
C126,A00261,0.0,0.0,6.7,10.0
C126,A00262,7.7,5.7,6.4,10.0
C126,A00263,7.5,5.1,4.9,10.0
C126,A00264,6.3,8.1,7.4,3.0
C126,A00277,6.6,5.7,6.0,10.0
C126,A00278,5.9,5.8,7.3,10.0
C126,A00279,4.7,6.0,5.6,10.0
C126,A00280,5.7,5.4,7.9,3.0
C127,A00241,7.3,7.2,7.1,10.0
C127,A00242,4.5,5.3,7.9,10.0
C127,A00243,5.7,5.5,6.1,3.0
C127,A00244,5.9,7.3,5.9,10.0
C127,A00249,6.4,6.2,7.0,10.0
C127,A00250,7.7,7.5,7.5,3.0
C127,A00251,5.7,7.0,7.9,3.0
C127,A00252,5.7,5.9,5.3,10.0
C127,A00261,7.1,7.3,7.2,10.0
C127,A00262,6.1,5.4,4.8,3.0
C127,A00263,5.3,6.9,6.2,10.0
C127,A00264,6.1,6.5,4.7,10.0
C127,A00269,5.0,5.9,5.4,10.0
C127,A00270,0.0,0.0,7.7,3.0
C127,A00271,6.2,8.0,4.6,3.0
C127,A00272,6.0,8.5,6.5,10.0
C127,A00273,7.7,7.1,6.4,10.0
C127,A00274,5.8,6.4,4.5,3.0
C127,A00275,6.5,5.8,5.3,3.0
C127,A00276,6.7,5.9,6.3,10.0
C131,A00261,4.5,6.7,4.7,3.0
C131,A00262,6.8,6.3,7.2,3.0
C131,A00263,0.0,0.0,7.9,3.0
C131,A00264,7.9,6.3,4.9,3.0
C131,A00265,5.0,6.3,4.7,10.0
C131,A00266,6.0,6.3,5.8,10.0
C131,A00267,4.8,7.9,7.0,10.0
C131,A00268,8.0,7.3,5.1,3.0
C131,A00269,6.3,7.1,4.1,10.0
C131,A00270,6.6,6.2,6.2,10.0
C131,A00271,4.7,7.9,7.8,3.0
C131,A00272,7.1,5.1,5.6,10.0
C131,A00273,5.2,8.0,5.7,10.0
C131,A00274,7.6,6.8,7.9,10.0
C131,A00275,5.2,6.4,6.8,3.0
C131,A00276,5.2,6.7,6.9,3.0
C131,A00277,4.6,7.3,6.3,3.0
C131,A00278,6.2,5.0,7.9,10.0
C131,A00279,6.5,8.1,6.8,3.0
C131,A00280,4.7,6.6,7.6,10.0
C137,A00245,7.2,6.2,6.8,10.0
C137,A00246,6.1,5.5,6.9,3.0
C137,A00247,6.3,6.5,5.2,10.0
C137,A00248,6.0,6.7,5.2,3.0
C137,A00249,5.9,6.4,7.1,3.0
C137,A00250,0.0,0.0,5.2,3.0
C137,A00251,5.0,6.5,6.3,10.0
C137,A00252,5.1,8.4,5.0,3.0
C137,A00257,7.5,7.1,7.3,10.0
C137,A00258,7.8,7.8,4.4,10.0
C137,A00259,5.8,5.4,7.3,10.0
C137,A00260,5.4,6.4,6.4,3.0
C137,A00261,6.8,6.2,4.7,10.0
C137,A00262,5.9,7.0,6.2,3.0
C137,A00263,4.6,8.0,5.1,10.0
C137,A00264,5.0,5.3,5.3,10.0
C137,A00273,7.0,5.3,5.4,3.0
C137,A00274,6.8,8.0,4.3,3.0
C137,A00275,4.6,5.7,7.9,10.0
C137,A00276,5.3,7.3,4.1,3.0
C141,A00241,5.3,6.9,6.6,10.0
C141,A00242,6.9,7.9,5.5,10.0
C141,A00243,4.6,5.4,6.6,10.0
C141,A00244,4.9,5.5,5.4,3.0
C141,A00245,7.3,6.9,6.7,3.0
C141,A00246,5.1,8.3,6.9,3.0
C141,A00247,6.8,6.5,6.8,10.0
C141,A00248,5.3,6.1,4.5,3.0
C141,A00253,4.8,7.1,6.6,3.0
C141,A00254,5.4,8.3,5.1,10.0
C141,A00255,7.0,7.9,4.1,10.0
C141,A00256,7.5,8.5,5.7,10.0
C141,A00257,7.4,5.1,5.7,3.0
C141,A00258,5.9,5.4,5.9,3.0
C141,A00259,6.8,7.1,6.8,3.0
C141,A00260,5.2,7.9,5.2,3.0
C141,A00265,5.5,6.0,5.3,10.0
C141,A00266,7.6,5.8,4.2,10.0
C141,A00267,4.5,7.8,6.7,3.0
C141,A00268,4.8,5.2,6.3,10.0
C144,A00241,5.2,6.3,5.4,3.0
C144,A00242,4.6,6.8,6.8,3.0
C144,A00243,5.1,7.0,6.1,3.0
C144,A00244,6.5,7.6,5.9,3.0
C144,A00249,6.0,6.2,6.0,10.0
C144,A00250,7.6,7.1,6.5,3.0
C144,A00251,7.4,7.0,6.6,3.0
C144,A00252,5.7,6.9,5.2,10.0
C144,A00253,5.4,7.2,4.6,3.0
C144,A00254,5.8,5.9,4.6,10.0
C144,A00255,6.6,5.3,6.6,10.0
C144,A00256,5.4,5.4,7.5,10.0
C144,A00261,6.7,5.8,5.6,10.0
C144,A00262,5.9,6.8,4.7,10.0
C144,A00263,6.4,7.9,7.0,3.0
C144,A00264,6.0,7.5,7.3,10.0
C144,A00273,5.5,7.8,7.5,10.0
C144,A00274,7.8,6.2,6.4,3.0
C144,A00275,7.2,6.4,7.4,3.0
C144,A00276,5.0,6.4,4.1,10.0
C145,A00249,7.5,5.7,4.4,3.0
C145,A00250,6.2,5.2,4.4,3.0
C145,A00251,7.6,7.1,6.9,10.0
C145,A00252,7.3,8.5,4.3,10.0
C145,A00253,6.0,5.6,6.0,3.0
C145,A00254,4.6,5.2,5.9,3.0
C145,A00255,5.4,7.7,5.2,10.0
C145,A00256,6.4,5.9,7.5,3.0
C145,A00257,6.7,7.9,4.7,3.0
C145,A00258,5.4,7.5,5.4,10.0
C145,A00259,5.0,8.3,7.1,10.0
C145,A00260,7.4,6.4,4.1,3.0
C145,A00265,7.9,7.3,6.7,10.0
C145,A00266,6.3,6.6,7.3,10.0
C145,A00267,5.1,7.2,7.7,3.0
C145,A00268,5.5,6.6,7.5,3.0
C145,A00269,4.6,5.7,5.3,10.0
C145,A00270,7.7,6.8,6.3,10.0
C145,A00271,4.9,6.9,4.3,10.0
C145,A00272,6.5,7.8,5.0,3.0
C146,A00245,5.5,7.6,4.4,10.0
C146,A00246,6.4,7.3,5.3,3.0
C146,A00247,6.8,5.4,7.5,3.0
C146,A00248,7.4,7.5,5.4,10.0
C146,A00249,5.2,6.8,6.2,3.0
C146,A00250,4.5,8.1,5.7,3.0
C146,A00251,5.0,8.2,5.8,3.0
C146,A00252,7.7,5.2,7.9,3.0
C146,A00257,7.6,7.9,5.2,3.0
C146,A00258,6.6,5.1,6.5,3.0
C146,A00259,6.6,6.3,5.7,3.0
C146,A00260,6.8,6.9,4.2,3.0
C146,A00261,5.1,5.5,6.0,3.0
C146,A00262,7.7,7.6,7.3,10.0
C146,A00263,6.0,5.0,4.4,3.0
C146,A00264,5.8,5.6,4.3,3.0
C146,A00265,6.3,7.0,4.6,10.0
C146,A00266,0.0,0.0,7.1,10.0
C146,A00267,5.1,8.2,6.9,10.0
C146,A00268,7.1,7.5,6.3,3.0
C150,A00245,0.0,0.0,5.9,3.0
C150,A00246,6.6,6.4,7.6,10.0
C150,A00247,5.4,5.0,7.1,10.0
C150,A00248,5.9,5.4,7.2,3.0
C150,A00253,5.5,6.9,7.3,3.0
C150,A00254,5.7,7.4,6.6,10.0
C150,A00255,7.0,6.5,5.8,10.0
C150,A00256,5.5,7.6,7.5,10.0
C150,A00261,6.5,6.8,7.7,10.0
C150,A00262,6.2,5.3,4.1,10.0
C150,A00263,6.8,5.7,4.2,3.0
C150,A00264,7.8,7.9,7.8,10.0
C150,A00273,7.1,7.5,5.1,3.0
C150,A00274,5.3,8.1,7.5,10.0
C150,A00275,4.6,5.4,5.6,3.0
C150,A00276,5.4,8.5,4.5,10.0
C150,A00277,6.6,5.7,4.3,3.0
C150,A00278,4.7,5.0,4.6,10.0
C150,A00279,6.2,8.5,5.0,10.0
C150,A00280,6.6,6.0,6.0,10.0
C157,A00249,5.7,7.3,6.8,3.0
C157,A00250,7.2,5.6,7.9,10.0
C157,A00251,0.0,0.0,5.8,10.0
C157,A00252,4.8,8.2,6.1,3.0
C157,A00253,7.0,6.1,6.1,10.0
C157,A00254,6.2,7.3,6.2,3.0
C157,A00255,6.9,5.7,6.1,3.0
C157,A00256,6.0,7.2,4.0,3.0
C157,A00265,5.4,6.2,4.0,3.0
C157,A00266,7.4,5.7,4.4,3.0
C157,A00267,7.3,6.1,4.4,3.0
C157,A00268,6.9,5.6,6.8,3.0
C157,A00269,5.5,8.2,4.8,3.0
C157,A00270,6.6,6.4,7.6,3.0
C157,A00271,0.0,0.0,7.7,10.0
C157,A00272,4.8,6.6,7.9,10.0
C157,A00273,0.0,0.0,7.8,3.0
C157,A00274,5.0,7.6,5.1,3.0
C157,A00275,7.8,8.4,6.0,3.0
C157,A00276,6.1,6.5,4.7,10.0
C162,A00241,5.1,8.0,7.2,3.0
C162,A00242,6.4,7.0,7.6,3.0
C162,A00243,0.0,0.0,7.4,10.0
C162,A00244,7.1,7.4,5.7,10.0
C162,A00249,7.3,6.8,7.0,10.0
C162,A00250,0.0,0.0,4.4,3.0
C162,A00251,6.9,8.1,4.2,3.0
C162,A00252,7.5,6.5,7.0,3.0
C162,A00253,5.4,8.2,5.7,10.0
C162,A00254,6.2,7.6,8.0,10.0
C162,A00255,5.3,6.7,4.4,3.0
C162,A00256,8.0,7.1,7.4,10.0
C162,A00257,7.8,6.1,5.9,10.0
C162,A00258,4.6,8.4,7.3,3.0
C162,A00259,7.0,7.3,7.3,3.0
C162,A00260,7.7,5.2,7.7,10.0
C162,A00277,5.1,6.1,5.2,3.0
C162,A00278,6.5,7.2,7.8,10.0
C162,A00279,7.7,5.2,4.6,3.0
C162,A00280,4.6,5.1,4.3,10.0
C163,A00249,6.9,6.6,5.7,10.0
C163,A00250,5.5,6.2,7.3,10.0
C163,A00251,0.0,0.0,5.9,3.0
C163,A00252,7.9,5.9,7.3,10.0
C163,A00261,7.8,5.6,6.9,3.0
C163,A00262,6.2,7.4,4.8,10.0
C163,A00263,7.5,6.8,7.8,10.0
C163,A00264,7.5,5.7,4.2,3.0
C163,A00265,5.6,6.1,7.6,3.0
C163,A00266,7.4,7.1,5.2,10.0
C163,A00267,4.6,5.3,6.0,10.0
C163,A00268,6.6,5.5,5.7,10.0
C163,A00273,5.3,5.3,4.7,10.0
C163,A00274,4.9,7.8,5.4,10.0
C163,A00275,0.0,0.0,4.8,10.0
C163,A00276,6.9,7.6,4.8,10.0
C163,A00277,5.7,7.5,4.7,3.0
C163,A00278,7.0,7.3,6.0,3.0
C163,A00279,4.7,6.7,7.2,3.0
C163,A00280,5.6,7.2,6.3,3.0
C165,A00253,6.4,5.1,7.6,10.0
C165,A00254,7.3,7.2,6.5,10.0
C165,A00255,0.0,0.0,6.8,10.0
C165,A00256,6.7,6.8,6.7,3.0
C165,A00257,7.6,6.3,5.8,3.0
C165,A00258,6.7,6.0,6.8,3.0
C165,A00259,5.3,7.2,4.3,3.0
C165,A00260,0.0,0.0,7.4,3.0
C165,A00261,7.5,8.0,7.1,3.0
C165,A00262,0.0,0.0,5.0,3.0
C165,A00263,7.6,7.7,7.1,3.0
C165,A00264,6.4,7.0,4.1,10.0
C165,A00265,7.8,8.1,4.9,3.0
C165,A00266,7.3,6.8,4.3,10.0
C165,A00267,8.0,6.8,7.1,10.0
C165,A00268,5.7,7.0,7.0,10.0
C165,A00273,7.2,7.6,7.3,10.0
C165,A00274,5.9,8.4,4.0,10.0
C165,A00275,6.2,5.3,6.0,3.0
C165,A00276,6.7,5.2,6.8,10.0
C169,A00241,7.6,8.3,4.6,10.0
C169,A00242,7.9,6.9,6.6,3.0
C169,A00243,7.2,7.2,4.3,3.0
C169,A00244,6.0,6.7,4.7,10.0
C169,A00245,6.0,5.3,5.9,10.0
C169,A00246,7.1,7.7,6.6,10.0
C169,A00247,5.3,7.6,4.6,3.0
C169,A00248,4.9,6.1,4.7,10.0
C169,A00265,5.7,6.1,4.8,10.0
C169,A00266,5.5,7.9,5.0,3.0
C169,A00267,5.5,5.3,4.9,3.0
C169,A00268,5.3,8.1,5.6,10.0
C169,A00273,4.6,5.9,6.6,3.0
C169,A00274,4.6,7.1,5.8,3.0
C169,A00275,8.0,8.3,7.1,3.0
C169,A00276,0.0,0.0,6.9,10.0
C169,A00277,5.8,6.5,4.5,10.0
C169,A00278,6.9,7.4,4.2,10.0
C169,A00279,5.3,6.2,7.5,10.0
C169,A00280,7.8,6.0,4.3,3.0
C172,A00241,7.3,8.5,4.6,3.0
C172,A00242,4.8,7.6,4.1,10.0
C172,A00243,6.0,7.3,6.5,3.0
C172,A00244,7.6,6.2,6.3,10.0
C172,A00257,0.0,0.0,7.9,10.0
C172,A00258,6.1,5.1,7.5,3.0
C172,A00259,6.6,6.9,5.6,3.0
C172,A00260,5.1,7.7,5.5,10.0
C172,A00261,8.0,6.9,5.2,10.0
C172,A00262,5.3,7.9,4.6,3.0
C172,A00263,7.8,5.1,4.6,10.0
C172,A00264,6.8,6.3,4.5,10.0
C172,A00265,6.6,5.8,4.5,10.0
C172,A00266,6.3,6.6,5.0,10.0
C172,A00267,5.3,5.3,5.2,3.0
C172,A00268,5.1,8.3,7.8,3.0
C172,A00277,5.3,5.8,6.3,10.0
C172,A00278,5.2,8.2,8.0,3.0
C172,A00279,7.2,6.5,5.5,10.0
C172,A00280,5.7,8.4,5.8,3.0
C174,A00245,4.7,6.9,5.3,10.0
C174,A00246,0.0,0.0,4.7,3.0
C174,A00247,7.6,5.0,4.6,3.0
C174,A00248,7.7,7.6,7.8,3.0
C174,A00253,8.0,8.2,7.9,10.0
C174,A00254,5.1,5.5,4.2,10.0
C174,A00255,5.9,5.3,4.6,3.0
C174,A00256,7.2,6.5,5.7,10.0
C174,A00257,0.0,0.0,4.7,3.0
C174,A00258,5.0,6.9,5.5,3.0
C174,A00259,7.4,6.8,4.5,3.0
C174,A00260,5.3,5.5,5.8,10.0
C174,A00269,5.3,5.0,5.1,10.0
C174,A00270,6.4,7.8,5.4,3.0
C174,A00271,6.6,5.3,4.4,3.0
C174,A00272,0.0,0.0,5.7,10.0
C174,A00277,4.8,8.2,7.9,3.0
C174,A00278,7.6,5.7,5.3,10.0
C174,A00279,5.4,7.3,7.5,3.0
C174,A00280,5.0,5.3,7.4,3.0
C178,A00241,7.6,7.1,7.8,10.0
C178,A00242,7.8,5.6,7.2,10.0
C178,A00243,7.5,7.6,6.6,3.0
C178,A00244,7.3,6.1,7.4,10.0
C178,A00245,6.8,6.6,4.3,10.0
C178,A00246,6.4,7.1,5.9,10.0
C178,A00247,4.8,5.6,8.0,10.0
C178,A00248,5.9,7.6,7.1,10.0
C178,A00249,5.8,6.1,7.8,3.0
C178,A00250,5.4,7.3,7.1,10.0
C178,A00251,7.0,5.6,7.5,10.0
C178,A00252,6.2,7.4,6.8,3.0
C178,A00253,4.8,5.4,7.0,3.0
C178,A00254,5.3,6.5,6.1,10.0
C178,A00255,6.9,5.9,7.7,10.0
C178,A00256,4.8,7.6,7.3,3.0
C178,A00265,7.5,5.9,7.4,10.0
C178,A00266,6.2,8.1,6.7,10.0
C178,A00267,6.2,8.1,5.2,10.0
C178,A00268,6.6,5.7,4.1,10.0
C179,A00241,7.4,7.1,7.7,10.0
C179,A00242,5.7,5.3,6.3,3.0
C179,A00243,6.9,6.4,5.2,10.0
C179,A00244,6.5,7.5,4.6,3.0
C179,A00253,5.4,7.3,7.3,3.0
C179,A00254,7.6,7.2,7.3,3.0
C179,A00255,7.3,6.0,7.3,3.0
C179,A00256,6.8,6.3,6.6,10.0
C179,A00261,7.5,5.4,5.5,10.0
C179,A00262,7.5,7.5,5.2,10.0
C179,A00263,7.0,6.8,4.0,10.0
C179,A00264,7.4,7.5,7.3,10.0
C179,A00265,6.9,5.9,4.3,10.0
C179,A00266,6.9,6.1,6.5,10.0
C179,A00267,6.7,6.2,6.0,10.0
C179,A00268,7.1,5.1,6.1,10.0
C179,A00273,5.1,6.2,7.7,10.0
C179,A00274,7.6,7.8,4.1,10.0
C179,A00275,7.6,8.1,7.1,3.0
C179,A00276,4.6,6.8,4.2,10.0
C182,A00241,7.4,6.6,4.2,3.0
C182,A00242,5.0,5.1,5.7,3.0
C182,A00243,5.7,8.1,4.3,3.0
C182,A00244,7.1,5.0,7.2,10.0
C182,A00253,5.1,8.3,6.1,3.0
C182,A00254,7.4,6.7,4.1,10.0
C182,A00255,7.4,6.2,4.2,10.0
C182,A00256,6.3,8.2,6.5,3.0
C182,A00257,4.5,5.1,7.2,3.0
C182,A00258,5.5,7.0,5.8,10.0
C182,A00259,6.7,6.9,6.2,3.0
C182,A00260,7.9,5.8,7.2,3.0
C182,A00261,6.7,6.5,6.4,10.0
C182,A00262,5.4,7.3,4.9,10.0
C182,A00263,0.0,0.0,6.5,3.0
C182,A00264,6.4,5.0,6.5,3.0
C182,A00269,7.2,8.3,6.9,3.0
C182,A00270,4.9,5.6,6.5,3.0
C182,A00271,7.2,5.8,7.9,3.0
C182,A00272,6.4,5.9,4.8,3.0
C191,A00241,7.9,5.1,7.8,10.0
C191,A00242,5.7,5.4,6.2,10.0
C191,A00243,6.7,8.5,6.7,10.0
C191,A00244,7.8,6.1,4.4,3.0
C191,A00257,4.9,5.4,5.5,10.0
C191,A00258,7.8,5.4,7.1,10.0
C191,A00259,6.9,7.5,6.8,10.0
C191,A00260,4.7,8.0,4.2,10.0
C191,A00261,0.0,0.0,6.2,3.0
C191,A00262,7.0,5.1,4.4,3.0
C191,A00263,4.7,5.8,8.0,3.0
C191,A00264,6.5,5.2,7.6,10.0
C191,A00269,5.7,5.4,4.1,10.0
C191,A00270,6.7,6.5,7.4,3.0
C191,A00271,4.7,5.8,7.7,10.0
C191,A00272,7.6,6.8,5.4,3.0
C191,A00273,7.9,5.9,6.9,3.0
C191,A00274,7.9,8.3,5.8,3.0
C191,A00275,7.1,8.2,6.6,10.0
C191,A00276,5.0,7.0,5.4,10.0
C195,A00253,7.2,6.2,5.3,3.0
C195,A00254,4.6,6.3,5.7,3.0
C195,A00255,4.6,6.4,4.6,10.0
C195,A00256,5.6,7.5,7.3,3.0
C195,A00257,6.2,6.6,5.4,10.0
C195,A00258,7.2,8.0,5.6,10.0
C195,A00259,6.9,8.3,7.6,10.0
C195,A00260,6.1,6.2,6.0,10.0
C195,A00261,5.5,7.0,6.2,10.0
C195,A00262,8.0,5.3,7.8,3.0
C195,A00263,6.0,5.7,7.5,10.0
C195,A00264,6.1,6.4,4.7,3.0
