student_unique_id,course_unique_id,assignment_total,assignment_max_total,midterm_grade,final_grade,total_course_grade,performance_level,student_system_type,general_grade_level,used_mercy,course_status,grade_description
G186,C014,15,20,12,51,38,WEAK,General,جيد جدًا,FALSE,Fail,جيد جدًا
G186,C016,13,20,18,50,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G186,C020,15,20,14,54,83,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G187,C012,11,20,12,31,48,PASS,General,مقبول,FALSE,Fail,مقبول
G187,C013,13,20,15,31,45,PASS,General,مقبول,FALSE,Fail,مقبول
G187,C014,13,20,14,51,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G187,C017,18,20,13,46,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G187,C019,13,20,13,50,76,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G188,C012,13,20,18,54,85,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G188,C014,11,20,17,36,64,PASS,General,مقبول,FALSE,Pass,مقبول
G188,C015,13,20,11,45,69,PASS,General,جيد,FALSE,Pass,جيد
G188,C018,16,20,17,38,71,PASS,General,جيد,FALSE,Pass,جيد
G188,C020,20,20,10,48,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G189,C011,13,20,12,32,57,FAIL,General,مقبول,FALSE,Pass,مقبول
G189,C016,9,20,12,32,53,PASS,General,مقبول,FALSE,Pass,مقبول
G189,C018,18,20,12,44,74,PASS,General,جيد,FALSE,Pass,جيد
G189,C019,10,20,17,31,58,PASS,General,مقبول,FALSE,Pass,مقبول
G189,C020,14,20,17,36,67,PASS,General,جيد,FALSE,Pass,جيد
G190,C013,10,20,15,44,69,PASS,General,جيد,FALSE,Pass,جيد
G190,C015,18,20,14,54,86,WEAK,General,ممتاز,FALSE,Pass,جيد جدًا
G190,C017,16,20,12,38,66,PASS,General,جيد,FALSE,Pass,جيد
G190,C018,16,20,18,37,71,WEAK,General,جيد,FALSE,Pass,جيد
G190,C020,11,20,16,52,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G191,C011,3,20,16,38,57,PASS,General,مقبول,FALSE,Pass,مقبول
G191,C012,18,20,10,38,66,PASS,General,جيد,FALSE,Pass,جيد
G191,C013,18,20,10,33,61,PASS,General,مقبول,FALSE,Pass,مقبول
G191,C017,16,20,18,45,79,FAIL,General,جيد جدًا,FALSE,Pass,جيد جدًا
G191,C020,16,20,16,39,71,PASS,General,جيد,FALSE,Pass,جيد
G192,C011,20,20,10,52,82,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G192,C014,13,20,18,53,84,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G192,C015,11,20,10,51,72,PASS,General,جيد,FALSE,Pass,جيد
G192,C017,13,20,13,41,67,PASS,General,جيد,FALSE,Pass,جيد
G192,C019,13,20,14,50,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G193,C014,20,20,13,47,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G193,C015,15,20,13,44,72,PASS,General,جيد,FALSE,Pass,جيد
G193,C017,11,20,10,49,70,FAIL,General,جيد,FALSE,Pass,جيد
G193,C018,10,20,10,44,64,PASS,General,مقبول,FALSE,Pass,مقبول
G193,C019,16,20,17,34,67,FAIL,General,جيد,FALSE,Pass,جيد
G194,C011,15,20,15,53,83,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G194,C015,13,20,12,48,73,PASS,General,جيد,FALSE,Pass,جيد
G194,C017,6,20,18,47,71,PASS,General,جيد,FALSE,Pass,جيد
G194,C018,18,20,15,36,69,PASS,General,جيد,FALSE,Pass,جيد
G194,C019,5,20,11,54,70,PASS,General,جيد,FALSE,Pass,جيد
G195,C013,8,20,11,43,37,PASS,General,مقبول,FALSE,Fail,مقبول
G195,C014,18,20,10,33,36,PASS,General,مقبول,FALSE,Fail,مقبول
G195,C016,20,20,11,55,43,PASS,General,ممتاز,FALSE,Fail,جيد جدًا
G195,C017,16,20,12,46,74,PASS,General,جيد,FALSE,Pass,جيد
G195,C020,15,20,12,51,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G196,C011,18,20,17,50,85,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G196,C012,16,20,13,47,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G196,C015,13,20,10,48,71,WEAK,General,جيد,FALSE,Pass,جيد
G196,C019,16,20,10,42,68,WEAK,General,جيد,FALSE,Pass,جيد
G196,C020,13,20,16,53,82,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G197,C011,8,20,15,35,39,PASS,General,مقبول,FALSE,Fail,مقبول
G197,C012,10,20,12,44,39,FAIL,General,جيد,FALSE,Fail,جيد
G197,C014,20,20,15,47,39,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G197,C015,13,20,16,51,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G197,C020,20,20,18,43,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G198,C011,13,20,17,32,62,PASS,General,مقبول,FALSE,Pass,مقبول
G198,C013,16,20,11,32,59,PASS,General,مقبول,FALSE,Pass,مقبول
G198,C014,11,20,14,36,61,PASS,General,مقبول,FALSE,Pass,مقبول
G198,C017,14,20,15,35,64,PASS,General,مقبول,FALSE,Pass,مقبول
G198,C019,15,20,15,30,60,PASS,General,مقبول,FALSE,Pass,مقبول
G199,C012,18,20,17,46,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G199,C017,5,20,16,45,66,PASS,General,جيد,FALSE,Pass,جيد
G199,C018,16,20,13,41,70,PASS,General,جيد,FALSE,Pass,جيد
G199,C019,13,20,17,50,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G199,C020,20,20,13,42,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G200,C011,13,20,15,53,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G200,C012,20,20,13,51,84,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G200,C016,18,20,10,55,83,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G200,C018,13,20,11,44,68,PASS,General,جيد,FALSE,Pass,جيد
G200,C019,18,20,11,38,67,PASS,General,جيد,FALSE,Pass,جيد
G201,C011,18,20,18,40,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G201,C014,5,20,14,39,58,PASS,General,مقبول,FALSE,Pass,مقبول
G201,C015,18,20,14,52,84,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G201,C016,16,20,10,32,58,PASS,General,مقبول,FALSE,Pass,مقبول
G201,C019,8,20,10,43,61,FAIL,General,مقبول,FALSE,Pass,مقبول
G202,C011,8,20,10,31,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G202,C012,16,20,16,50,82,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G202,C013,20,20,17,33,70,PASS,General,جيد,FALSE,Pass,جيد
G202,C018,8,20,14,53,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G202,C019,20,20,16,32,68,PASS,General,جيد,FALSE,Pass,جيد
G203,C012,20,20,18,55,93,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G203,C015,15,20,10,44,69,PASS,General,جيد,FALSE,Pass,جيد
G203,C016,8,20,16,40,64,PASS,General,مقبول,FALSE,Pass,مقبول
G203,C017,16,20,14,42,72,WEAK,General,جيد,FALSE,Pass,جيد
G203,C018,14,20,14,34,62,PASS,General,مقبول,FALSE,Pass,مقبول
G204,C015,18,20,17,45,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G204,C016,14,20,14,42,70,PASS,General,جيد,FALSE,Pass,جيد
G204,C017,9,20,12,34,55,PASS,General,مقبول,FALSE,Pass,مقبول
G204,C019,18,20,10,47,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G204,C020,18,20,16,49,83,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G205,C011,16,20,16,38,70,PASS,General,جيد,FALSE,Pass,جيد
G205,C014,18,20,14,54,86,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G205,C017,11,20,12,49,72,PASS,General,جيد,FALSE,Pass,جيد
G205,C018,13,20,14,38,65,PASS,General,جيد,FALSE,Pass,جيد
G205,C020,11,20,17,35,63,FAIL,General,مقبول,FALSE,Pass,مقبول
G206,C011,15,20,13,54,82,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G206,C014,15,20,10,40,65,WEAK,General,جيد,FALSE,Pass,جيد
G206,C018,18,20,16,45,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G206,C019,10,20,13,48,71,PASS,General,جيد,FALSE,Pass,جيد
G206,C020,16,20,11,32,59,PASS,General,مقبول,FALSE,Pass,مقبول
G207,C012,13,20,10,33,56,PASS,General,مقبول,FALSE,Pass,مقبول
G207,C015,13,20,14,33,60,PASS,General,مقبول,FALSE,Pass,مقبول
G207,C017,10,20,18,40,68,PASS,General,جيد,FALSE,Pass,جيد
G207,C018,11,20,15,54,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G207,C019,14,20,13,50,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G208,C012,11,20,17,41,46,WEAK,General,جيد,FALSE,Fail,جيد
G208,C014,13,20,12,52,47,FAIL,General,جيد جدًا,FALSE,Fail,جيد جدًا
G208,C015,13,20,18,44,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G208,C016,10,20,17,36,63,PASS,General,مقبول,FALSE,Pass,مقبول
G208,C019,13,20,11,41,65,PASS,General,جيد,FALSE,Pass,جيد
G209,C014,18,20,15,42,75,FAIL,General,جيد جدًا,FALSE,Pass,جيد جدًا
G209,C015,16,20,15,54,85,WEAK,General,ممتاز,FALSE,Pass,جيد جدًا
G209,C016,11,20,13,35,59,PASS,General,مقبول,FALSE,Pass,مقبول
G209,C017,18,20,14,42,74,PASS,General,جيد,FALSE,Pass,جيد
G209,C020,18,20,11,31,60,PASS,General,مقبول,FALSE,Pass,مقبول
G210,C011,15,20,14,52,38,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G210,C012,20,20,10,31,36,WEAK,General,مقبول,FALSE,Fail,مقبول
G210,C016,6,20,16,54,33,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G210,C019,15,20,14,49,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G210,C020,13,20,11,45,69,PASS,General,جيد,FALSE,Pass,جيد
G211,C011,15,20,11,36,62,PASS,General,مقبول,FALSE,Pass,مقبول
G211,C013,13,20,10,35,58,WEAK,General,مقبول,FALSE,Pass,مقبول
G211,C014,13,20,12,31,56,PASS,General,مقبول,FALSE,Pass,مقبول
G211,C016,9,20,18,51,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G211,C017,13,20,11,55,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G212,C011,13,20,16,38,67,PASS,General,جيد,FALSE,Pass,جيد
G212,C012,16,20,13,49,78,FAIL,General,جيد جدًا,FALSE,Pass,جيد جدًا
G212,C013,11,20,15,53,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G212,C014,13,20,16,38,67,PASS,General,جيد,FALSE,Pass,جيد
G212,C019,20,20,10,36,66,WEAK,General,جيد,FALSE,Pass,جيد
G213,C011,16,20,15,45,76,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G213,C013,18,20,11,41,70,PASS,General,جيد,FALSE,Pass,جيد
G213,C014,11,20,15,47,73,PASS,General,جيد,FALSE,Pass,جيد
G213,C017,20,20,17,55,92,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G213,C018,13,20,10,45,68,PASS,General,جيد,FALSE,Pass,جيد
G214,C011,15,20,16,33,47,PASS,General,مقبول,FALSE,Fail,مقبول
G214,C012,10,20,13,50,46,PASS,General,جيد,FALSE,Fail,جيد
G214,C013,14,20,14,40,68,PASS,General,جيد,FALSE,Pass,جيد
G214,C015,13,20,15,31,59,PASS,General,مقبول,FALSE,Pass,مقبول
G214,C019,13,20,10,33,56,WEAK,General,مقبول,FALSE,Pass,مقبول
G215,C012,8,20,13,32,53,PASS,General,مقبول,FALSE,Pass,مقبول
G215,C013,6,20,14,43,63,PASS,General,مقبول,FALSE,Pass,مقبول
G215,C015,16,20,18,52,86,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G215,C017,13,20,14,38,65,PASS,General,جيد,FALSE,Pass,جيد
G215,C020,8,20,13,47,68,PASS,General,جيد,FALSE,Pass,جيد
G216,C013,15,20,15,32,62,WEAK,General,مقبول,FALSE,Pass,مقبول
G216,C016,11,20,17,35,63,PASS,General,مقبول,FALSE,Pass,مقبول
G216,C017,15,20,10,31,56,PASS,General,مقبول,FALSE,Pass,مقبول
G216,C019,15,20,16,48,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G216,C020,15,20,11,41,67,WEAK,General,جيد,FALSE,Pass,جيد
G217,C011,10,20,18,31,59,PASS,General,مقبول,FALSE,Pass,مقبول
G217,C014,13,20,17,35,65,PASS,General,جيد,FALSE,Pass,جيد
G217,C015,13,20,16,46,75,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G217,C016,16,20,16,42,74,PASS,General,جيد,FALSE,Pass,جيد
G217,C017,9,20,16,38,63,PASS,General,مقبول,FALSE,Pass,مقبول
G218,C011,13,20,11,37,45,PASS,General,مقبول,FALSE,Fail,مقبول
G218,C013,8,20,17,30,48,PASS,General,مقبول,FALSE,Fail,مقبول
G218,C014,8,20,11,34,53,PASS,General,مقبول,FALSE,Pass,مقبول
G218,C018,13,20,13,50,76,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G218,C020,18,20,12,55,85,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G219,C012,11,20,18,46,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G219,C013,16,20,10,34,60,FAIL,General,مقبول,FALSE,Pass,مقبول
G219,C015,15,20,10,30,55,PASS,General,مقبول,FALSE,Pass,مقبول
G219,C018,20,20,10,55,85,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G219,C019,15,20,14,44,73,PASS,General,جيد,FALSE,Pass,جيد
G220,C011,10,20,18,55,83,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G220,C013,18,20,15,41,74,PASS,General,جيد,FALSE,Pass,جيد
G220,C016,10,20,12,33,55,WEAK,General,مقبول,FALSE,Pass,مقبول
G220,C019,18,20,18,47,83,FAIL,General,جيد جدًا,FALSE,Pass,جيد جدًا
G220,C020,16,20,13,50,79,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G221,C029,8,20,8,28,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G221,C031,16,20,10,36,62,WEAK,General,مقبول,FALSE,Pass,مقبول
G221,C037,15,20,12,26,53,PASS,General,مقبول,FALSE,Pass,مقبول
G221,C043,20,20,9,33,62,PASS,General,مقبول,FALSE,Pass,مقبول
G221,C045,18,20,15,36,69,WEAK,General,جيد,FALSE,Pass,جيد
G222,C023,10,20,14,45,43,PASS,General,جيد,FALSE,Fail,جيد
G222,C038,18,20,17,41,33,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G222,C040,16,20,13,36,38,PASS,General,جيد,FALSE,Fail,جيد
G222,C043,20,20,17,26,63,PASS,General,مقبول,FALSE,Pass,مقبول
G222,C044,15,20,13,31,59,PASS,General,مقبول,FALSE,Pass,مقبول
G223,C023,15,20,17,30,62,PASS,General,مقبول,FALSE,Pass,مقبول
G223,C028,11,20,12,31,54,PASS,General,مقبول,FALSE,Pass,مقبول
G223,C032,13,20,12,47,72,FAIL,General,جيد,FALSE,Pass,جيد
G223,C038,13,20,9,25,50,WEAK,General,ضعيف,TRUE,Pass,مقبول
G223,C042,18,20,11,28,57,PASS,General,مقبول,FALSE,Pass,مقبول
G224,C026,16,20,10,49,46,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G224,C037,5,20,10,35,48,PASS,General,مقبول,FALSE,Fail,مقبول
G224,C040,16,20,17,31,64,PASS,General,مقبول,FALSE,Pass,مقبول
G224,C042,18,20,17,25,60,PASS,General,مقبول,FALSE,Pass,مقبول
G224,C043,18,20,14,35,67,PASS,General,جيد,FALSE,Pass,جيد
G225,C021,16,20,17,42,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G225,C029,18,20,16,31,65,PASS,General,جيد,FALSE,Pass,جيد
G225,C030,10,20,10,39,59,PASS,General,مقبول,FALSE,Pass,مقبول
G225,C035,13,20,16,47,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G225,C047,15,20,8,35,58,PASS,General,مقبول,FALSE,Pass,مقبول
G226,C024,10,20,8,30,45,PASS,General,ضعيف,TRUE,Fail,مقبول
G226,C032,13,20,15,30,45,PASS,General,مقبول,FALSE,Fail,مقبول
G226,C038,18,20,16,34,68,WEAK,General,جيد,FALSE,Pass,جيد
G226,C041,16,20,17,29,62,PASS,General,مقبول,FALSE,Pass,مقبول
G226,C049,13,20,9,38,60,WEAK,General,مقبول,FALSE,Pass,مقبول
G227,C023,18,20,13,39,34,PASS,General,جيد,FALSE,Fail,جيد
G227,C027,20,20,13,38,41,PASS,General,جيد,FALSE,Fail,جيد
G227,C032,18,20,17,34,30,PASS,General,جيد,FALSE,Fail,جيد
G227,C038,15,20,15,25,55,PASS,General,مقبول,FALSE,Pass,مقبول
G227,C043,5,20,10,49,64,PASS,General,مقبول,FALSE,Pass,مقبول
G228,C031,16,20,14,27,38,PASS,General,مقبول,FALSE,Fail,مقبول
G228,C034,20,20,13,36,37,PASS,General,جيد,FALSE,Fail,جيد
G228,C036,11,20,9,49,32,WEAK,General,جيد,FALSE,Fail,جيد
G228,C039,13,20,17,30,60,PASS,General,مقبول,FALSE,Pass,مقبول
G228,C045,15,20,12,41,68,PASS,General,جيد,FALSE,Pass,جيد
G229,C024,10,20,10,37,57,PASS,General,مقبول,FALSE,Pass,مقبول
G229,C029,15,20,13,36,64,PASS,General,مقبول,FALSE,Pass,مقبول
G229,C033,15,20,17,28,60,PASS,General,مقبول,FALSE,Pass,مقبول
G229,C034,18,20,16,28,62,PASS,General,مقبول,FALSE,Pass,مقبول
G229,C048,18,20,9,35,62,PASS,General,مقبول,FALSE,Pass,مقبول
G230,C021,8,20,9,36,53,PASS,General,مقبول,FALSE,Pass,مقبول
G230,C035,8,20,13,39,60,PASS,General,مقبول,FALSE,Pass,مقبول
G230,C044,16,20,8,36,60,WEAK,General,مقبول,FALSE,Pass,مقبول
G230,C045,13,20,15,29,57,PASS,General,مقبول,FALSE,Pass,مقبول
G230,C050,10,20,8,34,52,PASS,General,مقبول,FALSE,Pass,مقبول
G231,C021,10,20,9,36,55,PASS,General,مقبول,FALSE,Pass,مقبول
G231,C039,15,20,16,40,71,FAIL,General,جيد,FALSE,Pass,جيد
G231,C040,9,20,14,46,69,PASS,General,جيد,FALSE,Pass,جيد
G231,C048,18,20,8,42,68,PASS,General,جيد,FALSE,Pass,جيد
G231,C050,15,20,12,26,53,PASS,General,مقبول,FALSE,Pass,مقبول
G232,C028,18,20,14,46,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G232,C030,20,20,14,28,62,PASS,General,مقبول,FALSE,Pass,مقبول
G232,C031,15,20,16,38,69,PASS,General,جيد,FALSE,Pass,جيد
G232,C033,20,20,10,27,57,PASS,General,مقبول,FALSE,Pass,مقبول
G232,C042,5,20,15,28,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G233,C024,16,20,12,40,46,PASS,General,جيد,FALSE,Fail,جيد
G233,C032,11,20,8,39,47,PASS,General,مقبول,FALSE,Fail,مقبول
G233,C035,14,20,14,25,53,PASS,General,مقبول,FALSE,Pass,مقبول
G233,C045,13,20,15,46,74,PASS,General,جيد,FALSE,Pass,جيد
G233,C048,16,20,9,44,69,PASS,General,جيد,FALSE,Pass,جيد
G234,C026,11,20,17,49,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G234,C027,20,20,15,40,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G234,C040,18,20,11,40,69,PASS,General,جيد,FALSE,Pass,جيد
G234,C041,18,20,12,43,73,PASS,General,جيد,FALSE,Pass,جيد
G234,C049,20,20,12,46,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G235,C023,15,20,14,44,73,PASS,General,جيد,FALSE,Pass,جيد
G235,C027,16,20,14,50,80,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G235,C031,18,20,14,43,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G235,C032,13,20,10,34,57,PASS,General,مقبول,FALSE,Pass,مقبول
G235,C048,15,20,10,33,58,PASS,General,مقبول,FALSE,Pass,مقبول
G236,C025,8,20,17,40,65,PASS,General,جيد,FALSE,Pass,جيد
G236,C036,18,20,15,33,66,WEAK,General,جيد,FALSE,Pass,جيد
G236,C037,13,20,13,28,54,FAIL,General,مقبول,FALSE,Pass,مقبول
G236,C041,13,20,9,27,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G236,C046,18,20,8,43,69,PASS,General,جيد,FALSE,Pass,جيد
G237,C021,16,20,15,36,47,PASS,General,جيد,FALSE,Fail,جيد
G237,C028,8,20,8,37,45,PASS,General,مقبول,FALSE,Fail,مقبول
G237,C032,20,20,11,42,73,PASS,General,جيد,FALSE,Pass,جيد
G237,C040,13,20,10,29,52,PASS,General,مقبول,FALSE,Pass,مقبول
G237,C044,13,20,9,47,69,WEAK,General,جيد,FALSE,Pass,جيد
G238,C027,13,20,9,26,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G238,C029,16,20,12,38,66,PASS,General,جيد,FALSE,Pass,جيد
G238,C032,18,20,13,32,63,PASS,General,مقبول,FALSE,Pass,مقبول
G238,C038,10,20,10,27,50,PASS,General,ضعيف,TRUE,Pass,مقبول
G238,C041,20,20,12,35,67,PASS,General,جيد,FALSE,Pass,جيد
G239,C023,14,20,14,25,53,PASS,General,مقبول,FALSE,Pass,مقبول
G239,C038,20,20,13,25,58,PASS,General,مقبول,FALSE,Pass,مقبول
G239,C042,16,20,10,42,68,PASS,General,جيد,FALSE,Pass,جيد
G239,C045,18,20,13,26,57,PASS,General,مقبول,FALSE,Pass,مقبول
G239,C047,8,20,8,47,63,PASS,General,مقبول,FALSE,Pass,مقبول
G240,C032,13,20,14,26,46,PASS,General,مقبول,FALSE,Fail,مقبول
G240,C034,13,20,16,45,48,PASS,General,جيد,FALSE,Fail,جيد
G240,C036,20,20,10,45,75,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G240,C044,14,20,13,37,64,PASS,General,مقبول,FALSE,Pass,مقبول
G240,C047,20,20,13,38,71,PASS,General,جيد,FALSE,Pass,جيد
G241,C023,16,20,10,31,48,WEAK,General,مقبول,FALSE,Fail,مقبول
G241,C026,13,20,13,49,47,PASS,General,جيد جدًا,FALSE,Fail,جيد جدًا
G241,C029,13,20,12,27,52,PASS,General,مقبول,FALSE,Pass,مقبول
G241,C041,20,20,9,46,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G241,C044,8,20,14,36,58,WEAK,General,مقبول,FALSE,Pass,مقبول
G242,C038,15,20,10,34,59,PASS,General,مقبول,FALSE,Pass,مقبول
G242,C040,15,20,17,50,82,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G242,C044,14,20,11,48,73,PASS,General,جيد,FALSE,Pass,جيد
G242,C045,20,20,16,41,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G242,C046,15,20,17,49,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G243,C034,3,20,13,50,66,PASS,General,جيد,FALSE,Pass,جيد
G243,C037,8,20,10,42,60,PASS,General,مقبول,FALSE,Pass,مقبول
G243,C038,8,20,8,32,50,FAIL,General,ضعيف,TRUE,Pass,مقبول
G243,C046,15,20,10,42,67,WEAK,General,جيد,FALSE,Pass,جيد
G243,C049,11,20,15,36,62,PASS,General,مقبول,FALSE,Pass,مقبول
G244,C031,13,20,10,45,68,PASS,General,جيد,FALSE,Pass,جيد
G244,C034,20,20,10,43,73,PASS,General,جيد,FALSE,Pass,جيد
G244,C035,18,20,11,26,55,PASS,General,مقبول,FALSE,Pass,مقبول
G244,C046,20,20,13,45,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G244,C049,16,20,16,32,64,PASS,General,مقبول,FALSE,Pass,مقبول
G245,C022,15,20,10,48,73,PASS,General,جيد,FALSE,Pass,جيد
G245,C026,14,20,13,30,57,PASS,General,مقبول,FALSE,Pass,مقبول
G245,C029,18,20,16,44,78,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G245,C030,16,20,16,33,65,PASS,General,جيد,FALSE,Pass,جيد
G245,C039,14,20,11,39,64,PASS,General,مقبول,FALSE,Pass,مقبول
G246,C022,15,20,15,46,76,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G246,C028,16,20,9,50,75,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G246,C031,13,20,16,30,59,PASS,General,مقبول,FALSE,Pass,مقبول
G246,C037,11,20,17,28,56,PASS,General,مقبول,FALSE,Pass,مقبول
G246,C041,20,20,17,49,86,PASS,General,ممتاز,FALSE,Pass,جيد جدًا
G247,C022,13,20,14,36,63,PASS,General,مقبول,FALSE,Pass,مقبول
G247,C026,15,20,16,27,58,PASS,General,مقبول,FALSE,Pass,مقبول
G247,C032,15,20,13,49,77,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G247,C035,16,20,15,50,81,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G247,C038,15,20,15,31,61,PASS,General,مقبول,FALSE,Pass,مقبول
G248,C036,8,20,14,29,37,WEAK,General,مقبول,FALSE,Fail,مقبول
G248,C041,15,20,11,31,33,PASS,General,مقبول,FALSE,Fail,مقبول
G248,C048,20,20,9,44,38,PASS,General,جيد,FALSE,Fail,جيد
G248,C049,16,20,13,31,60,PASS,General,مقبول,FALSE,Pass,مقبول
G248,C050,18,20,9,38,65,PASS,General,جيد,FALSE,Pass,جيد
G249,C032,16,20,15,44,75,WEAK,General,جيد جدًا,FALSE,Pass,جيد جدًا
G249,C038,16,20,13,37,66,PASS,General,جيد,FALSE,Pass,جيد
G249,C040,14,20,10,33,57,PASS,General,مقبول,FALSE,Pass,مقبول
G249,C046,11,20,16,34,61,PASS,General,مقبول,FALSE,Pass,مقبول
G249,C050,18,20,15,45,78,PASS,General,جيد جدًا,FALSE,Pass,جيد جدًا
G250,C025,9,20,14,36,59,WEAK,General,مقبول,FALSE,Pass,مقبول
G250,C030,20,20,9,35,64,PASS,General,مقبول,FALSE,Pass,مقبول
G250,C046,15,20,12,28,55,PASS,General,مقبول,FALSE,Pass,مقبول
G250,C048,20,20,16,37,73,PASS,General,جيد,FALSE,Pass,جيد
G250,C050,18,20,10,40,68,PASS,General,جيد,FALSE,Pass,جيد
G251,C023,13,20,17,35,65,PASS,General,جيد,FALSE,Pass,جيد
G251,C033,15,20,8,48,71,PASS,General,جيد,FALSE,Pass,جيد
G251,C041,16,20,11,38,65,PASS,General,جيد,FALSE,Pass,جيد
G251,C046,13,20,14,31,58,PASS,General,مقبول,FALSE,Pass,مقبول
G251,C047,16,20,15,31,62,PASS,General,مقبول,FALSE,Pass,مقبول
G252,C027,18,20,11,41,70,PASS,General,جيد,FALSE,Pass,جيد
G252,C029,8,20,9,43,60,PASS,General,مقبول,FALSE,Pass,مقبول
